article,label
"Ang init! Ramdam niyo rin ba ang init ng Summer sa Pinas? Hay, ansarap magpalamig at uminom ng buko! Tama, fresh buko juice! 'Yung dating madalas nating makitang itinitinda ng suki nating si ""kuya"" sa kariton, aba, bumibida na ngayon sa Palarong Pambansa: iyan ay walang iba kundi ang Buko! Sa pagbubukas ng Palarong Pambansa nitong nakaraang Abril 28 sa Davao City na nilahukan ng higit sa 20,000 atleta at manonood, ipinakilala ang ""Buko Water"" bilang opisyal na energy drink. Ayon sa social media post ni Department of Agriculture (DA) Secretary Manny Pinol, napagkasunduan ng Department of Education (DepEd), City Government ng Davao at ng DA na i-promote ang ating berdeng buko bilang isang masustansyang energy drink para sa nasabing national tournament. Dagdag pa ni DepEd Secretary Leonor Briones at Palarong Pambansa Secretary General Revsee Escobedo, ang nasabing ""Buko Water"" na umano ang magiging opisyal na energy drink maging sa mga susunod pang mga pambansang paligsahan at palaro. Ang pagpapakilalang ito sa Buko Water bilang opisyal na energy drink sa isang mahalagang pambansang pangyayari ay inaasahang makapapagpapataaas ng kamalayan ng mga konsyumer sa magandang benepisyo ng buko sa ating katawan at kalusugan. Bukod sa nabanggit na 'Buko Water"", ibinida rin sa Palarong Pambansa ang paggamit ng ""Bamboo Straw"" para inumin ang buko, sa halip na ang nakasanayang plastic straw. Makakatulong ang paggawa at paggamit ng mga nabanggit na bamboo straw na mula sa maliliit na kawayan upang mabigyan ng dagdag na hanapbuhay at kita ang mga komunidad ng Indigenous People sa ating bansa. Sa pamamagitan nito, natulungan na ang ating mga kababayan ay hindi pa masisira ang ating inang kalikasan. Ano pang hinihintay niyo, halina't uminom ng buko! Hmnn.. sarap! Source: Department of Agriculture Manny Pinol",1
"LUMAKI si Marian Rivera-Dantes sa kanyang Lola Francisca, ang kanyang guardian noong panahong nagtatrabaho pa sa ibang bansa ang kanyang Mama Amalia, kaya very close siya rito. Nang bumalik na sa bansa ang mama niya, sila ang dalawang babaeng nag-alaga at pinakamamahal niya.",0
"Ang lahat ng bagay na na itinuturo ng mga magulang sa anak ay mahalaga. Napakabait ng Diyos sa atin kung kaya binigyan Niya tayo ng mga magulang na handang magturo sa ating ng lahat ng kailangan nating malaman upang magsilbing ating gabay habang naglalakbay tayo sa mundong ito. Ngunit may isang bagay na ipinagkatiwala ng Diyos sa mga magulang na ituro sa kanilang mga anak, isang bagay na nais ng Diyos na matutuhan ng mga anak kaysa ano pa mang bagay: ang matutong magtiwala sa Diyos. Nais ng Diyos na turuan ng mga magulang ang kanilang mga anak na magtiwala sa Diyos kaysa kahit kanino. Hindi maaaring puwersahin ng mga magulang ang kanilang mga anak na magtiwala sa Diyos, ngunit maaari nilang ituro sa kanila ang tungkol doon. Minsan, ang pagkatuto ay nagmumula sa direktang pagpapanuto - tinatalakay sa mga anak ang iba't ibang aspeto ng ating pananampalataya. At mahalaga rin na pag-aralan ang Mabuting Aklat - ang mga Salita ng Diyos - at ang kahulugan ng pagtitiwala sa Diyos. Ngunit ang pinakamainam na paraan ng pagtuturo sa mga anak tungkol sa pagtitiwala sa Diyos ay sa pamamagitan ng halimbawa.",0
"Kinilala ni Senior Supt. Oliver Enmodias, direktor ng Mountain Province Police Provincial Office (PPO), ang mga kinasuhan na sina SPO4s Rolando Bagangan, Michael Napa-eg; SPO3 Lester Faba-an; SPO2 Gaspar Suagen at PO3 Raul Fagsao, pawang operatiba ng Bontoc Police nang mangyari ang krimen at ngayon ay nasa PPO holding center na.",0
"Sapul sa Department of Environment and Natural Resources (DENR) ang 15 pabrika sa Bulacan dahil sa paglalabas ng mga marurumng tubig sa ilog na konektado sa Manila Bay. Sa ulat ng inilabas ng DENR noong Enero 25, 12 leather and tannery firm sa Bulacan at 3 sa Marilao ang inisyuhan ng cease-and-desist order dahil sa mga paglabag Clean Water Act. Simentuhan na rin ng ahensiya ang mga drainage canal sa limang pabrika para hindi na umanog ang waste water ng mga ito sa ilog. Ayon kay DENR Region 3 Director Emerlyn Claudio, malaki raw ang kontribusyonn ng mga ito sa polusyon at wala umanong mga waste water treatment ang mga pabrika. Hindi rin daw nakitaan ng permit ang mga ito. Nakakaperwisyo din da sa mga residente ang operasyon ng pabrika. ""Ito nga tayo masakit na sa dibdib. Nakakasulasok na ang amoy. Kung yung mga nasa paligid, lalo na yung may exposure, I think this is one of the reasons why may complaint dati. Pero nag-stop sila and then nag resurface naman ang operation nila,"" sabi ni Claudio Nagbabanta ang DENR na ipapasara ang mga kumpanya o negosyo na mapapatunayang lumalabag sa mga violating environmental law. Sa katunayan, nasampolan na ang ilang establisimiyento sa may Manila bay Area nito lang Linggo. Matatandaang inatasan ni Pangulong Rodrigo Duteret si DENR Secretary Roy Cimatu na linisin ang Manila Bay. Magugunitang nagbanta din ang Presidente sa mga establisimiyento sa paligid ng Manila Bay na magkaroon ng water treatment system at kung hindi ay ipapasara niya ang mga ito. Nitong lang Linggo ay nagkaroon ng Manila Bay Rehabilitation kick-off program para umpisahan na ang paglilinis sa Manila Bay. Pinangunahan ito ng ilang ahensiya ng gobyerno at ito po ang naging resulta ng pagkilos ng pamahalaan. Source: UNTV",1
"Sa isang pambihirang pagkakataon, humingi ng kapatawaran ang presidente ng Catholic Bishops' Conference of the Philippines (CBCP) na si Davao Archbishop Romulo Valles nitong Sabado dahil sa pang-aabusong seksuwal na ginawa ng ilang pastor nila sa mga kabataan. ""We bow in shame, we beg for forgiveness. We continue to say: We are so sorry and beg for forgiveness from the Lord and from those this hurt and wrongdoing has been done,"" sabi ni Valles. Tiniyak naman ni Valles na ginagawa na ng Simbahang Katoliko ang mga paraan para mahinto ang pang-aabuso ng ilang pastor at mapanagot ang mga gumagawa ng kawalanghiyaan sa hanay nila. ""We are all committed and do all that we can that's a broad statement to stop this. There are procedures on what to do ... to bring justice to all,"" ani Valles. Sa kabilang banda, sinusulong ni Pope Francis na mapanagot ang mga obispo hindi makakapag-resolba sa mga kaso ng pang-aabuso sa kani-kanilang mga dioceses. Magugunita na ang mga kaso ng pang-aabusong seksuwal ang madalas na binabala ni Pangulong Rodrigo Duterte sa mga alagad ng simbahan tuwing siya ay nakakatanggap ng kritisismo mula sa mga pari. Source: GMA News",1
"Ayon kay Atty. Virgie Suarez, abogado ng pamilya Laude, noong Pebrero 2 itinakda ni Judge Rolie Ginez-Jabalde ang pagbasa ng sakdal laban kay Pemberton ngayong Lunes kung kailan isasagawa rin ang pretrial, preconference at presentasyon ng mga ebidensiya sa Olongapo Regional Trial Court (RTC) Branch 74. Lumabas ang desisyon matapos maghain ang kampo ni Laude ng omnibus motion na humihiling kay Jabalde na iurong ang suspensiyon ng paglilitis at simulan na agad ang pagbasa ng sakdal laban kay Pemberton. Inihain ang mosyon dalawang araw matapos katigan ng Department of Justice (DoJ) ang desisyon ng Olongapo City Prosecutors' Office na kasuhan ng murder si Pemberton. ""This (February 23) will certainly be a whole day affair,"" pahayag ni Suarez.",0
"Sa hiwalay na kasong kriminal na inihain sa Department of Justice (DoJ), kinilala ni Bureau of Internal Revenue (BIR) Commissioner Kim Jacinto Henares ang akusado na si Dr. Benedict Lazatin ng St. Luke's Medical Center at Ignacio de Guia Santos, may-ari ng IDS Employment Services sa Pulilan, Bulacan. Ang ikatlong respondent ay si Thomas Pohang III, pangulo ng TFN Far East, wholesaler ng Mabini St., Caloocan City. Sinampahan ng kaso si Lazatin dahil sa umano'y hindi pagbayad ng P25.9 milyong halaga ng buwis at value added tax. Ideneklara umano ng doktor na wala siyang kinita sa kanyang propesyon mula noong 2006 hanggang 2012. Subalit noong 2013, nagbayad ito ng P1.9 milyong buwis sa BIR. Base sa impormasyong nakalap ng BIR mula sa St. Luke's College of Medicine, St. Luke's Medical Center at Maxicare Healthycare Corporation, umabot ang kinita ni Lazatin sa P18 milyon mula 2006 hanggang 2012. Hindi rin umano nakarehistro si Lazatin bilang VAT taxpayer dahil lumagpas ang kanyang annual income sa VAT threshold na P1.5 milyon. Samantala, ang pinakamataas na tax deficiency assessment na aabot sa P238.7milyon ay ipinataw kay Pohang at P3.6 milyon kay Santos.",0
"Hindi kinagat ni presidential son at dating Davao City Vice Mayor Paolo Duterte ang hamon ni Agot Isidro na ipakita niya ang kanyang likod para patunayan na wala itong tattoo na nag-uugnay sa kanya sa illigal drug syndicate. ""Congrats, DDS! Salamat sa pag-convince kay SAP Go. Thank you SAP Go for being a sport. Sport nyo yata ang pagve-ventosa. Akala ko basketball. O, si Polong naman!"" pahayag ni Agot sa Twitter. Ito'y matapos kumasa sa hamon si dating Special Assistant to the President (SAP) Bong Go at ipinakita sa publiko ang kanyang likod na walang tattoo. Sa kanyang Facebook post, sinabi ni Paolo na kung gusto umano ni Agot ng hubaran ay magsolo ito o kaya'y isama ang ""girlfriend"" na si opposition senatorial candidate Florin Hilbay. ""Nanawagan ako kay Agot Isidro kung gusto nya ng hubaran, magsolo na lang sya. Or sila na lang ng gf nyang si Flor Hilbay,"" saad ni Paolo.",1
"Nagsimula ang munisipyo ng Calaca na maglagay ng Christmas display noong nakaraang taon mula sa ideyang bigyan ng pag-asa ang mga nabiktima ng bayong Yolanda. Sa halip na ilayo sa mga empleyado at mga taga-Calaca ang kasiyahan ng Pasko dahil sa malakas na bagyo, naging inspirasyon nila ang mga taong hindi nawawalan ng pag-asa sa kabila ng sakuna. Naglagay sila ng White Christmas Display noong nakaraang taon na naipalabas sa iba't ibang TV networks. Kaya ngayong Disyembre, pagkaalis ng bagyong Ruby, inilagay din nila ang bagong display na sadya nang nakaplano bago pa man magkaroon ng bagyo. Bawat palapag ng munisipyo ay may kani-kaniyang toka at gastos sa Christmas display na tanging 'pride' ang premyo ""Pagdating ng hapon mga bandang 6:00 PM, nakaabang kami sa harap ng munisipyo, tinitingnan namin kung kaninong display ang maraming pumupunta at nagpapakuha ng picture, asaran na kami kung kaninong display ang dinudumog,"" masiglang kuwento ni Mayor Ona.",0
"Ayon kay Inigo nang makausap namin siya sa presscon ng pelikulang Crazy Beautiful You ay natutuwa nga raw siya at isinama siya ng Star Cinema sa newest KathNiel movie. ""It is an honor to be working with them. I'm very thankful that I'm part of their partnership,"" sey pa ni Inigo. Bukod sa kanilang tatlo ay kasama rin sa movie ng Star Cinema sina Lorna Tolentino at ama ni KC Concepcion na si Gabby Concepcion na naging kasintahan ng ama naman niyang si Piolo Pascual. Kumusta naman ang pakikipagtrabaho niya sa dalawang beteranong artista? ""Well, at first, eh, I was really nervous to work with them pero nu'ng nakita ko na ang set na sobrang happy, kaya medyo nadalian akong makisama sa kanila. They were all kind and generous, so it was very easy,"" kuwento pa ni Inigo. Aniya pa, ibang-iba na ang ginawa niya ngayon kung ikukumpara sa naunang pelikula niya.",0
"Kahapon ay kaarawan ni former Senator Ninoy Aquino at may ilan sa mga kababayan natin ang inaalala ang araw na ito. Para sa kanila, si Ninoy ay isang bayani. Dahil dito, napapanahong talakayin kung dapat nga bang tawaging bayani si Ninoy. Sa 1972 US Embassy airgram na nahalungkat ng blogger na si RJ Nieto aka ThinkingPinoy. Lumalabas na payag umanong makipag-alyansa si Ninoy sa mga rebeldeng komunista noong panahon ni dating Pangulong Ferdinand Marcos para matupad ang ambisiyon nito. ""He believes that President Marcos intends to stay in power indefinitely and that his chances of becoming head of government by legitimate means are slight. He thus may be willing at some point in the future to ally himself with the Communists as the leader as the leader of a revolution, if he is convinced that this is the best way for him to realize his ultimate political ambition,"" sabi sa US Embassy document na may pamagat na Senator Aquno and Communist Dissidence in the Philippines. Sa hiwalay naman na declassified document ng Central Intelligence Agency, sinabi sa ulat na isang oportunista si Ninoy at may ambisyon itong maging presidente ng Pilipinas. ""although the press has characterized Aquino as a man committed to democratic processes and integrity in government, his political career shows that (Aquino) was an opportunist and was consumed with ambition to run the Philippines as President,"" nakasaad sa dokumento ng CIA na may petsang Agosto 26, 1983. Ito po ang naging reaksyon ng mga kababayan natin sa ibinahaging parte ng kasaysayan ni ThinkingPinoy. Kayo na po ang humatol kung karapat-dapat nga bang tawaging bayani si Ninoy. Source: ThinkingPinoy | GMA News | CIA | Mindanation",1
"Matapos ang naging rebelasyon ni Peter Joemel ""Bikoy"" Advincula na plano di umano ng ilang personalidad mula sa oposisyon na pabagsakin ang gobyerno ni Pangulong Rodrigo Duterte sa pamamagitan ng black propaganda para mailuklok si Vice President Leni Robredo, nagkita na si Pangulong Duterte at si Leni sa graduation ceremony ng Philippine Military Academy. Sa kanilang pagtatagpo, nagawa pang biruin ni Presidente Duterte si Robredo. Biro ng Presidente, bakit hindi na daw siya nginingitian ni Robredo. ""Bakit noon ma'm nag-smile ka sa akin. Ngayon hindi na. Ikaw ha,"" sabi ni Presidente Duterte. Magugunita na noong unang lumabas ang mga black propaganda videos ng pagsasangkot sa pamilya ni Pangulong Duterte sa droga, isa si Robredo sa nag-bigay ng opinyon tungkol dito. Gusto ni Robredo na magkaroon ng independent investigation sa mga alegasyon ni Bikoy laban sa kaanak ni Presidente Duterte. ""very serious iyong accusations, mas mabuti ilagay sa proper forum... Pero iyong pinakamabuti talaga sa lahat, i-file ito sa proper forum, para mayroong independent na imbestigasyon, mayroong paglilitis na maririnig, iyong tatanggap ng ebidensya maririnig kung ano iyong depensa ng nasasakdal,"" sabi ni Robredo noong unang bahagi ng Abril kung kailan lumabas ang mga Bikoy videos. Sa hiwalay na pahayag ay nilutang pa ni Robredo ang ideya na ilagay si Bikoy sa witness protection program. ""Di ba dapat, kasi parang whistleblower din siya? Hindi ba dapat bigyan ng proteksyon para malaman kung totoo o hindi ang sinasabi? Kasi hindi naman natin, wala naman tayong way of knowing kung totoo o hindi,"" ani Leni noong unang bahagi ng Mayo, bago bumaliktad si alyas Bikoy. Matapos naman bumaliktad ni Advincula nitong Mayo at ituro ang Liberal Party at si Senator Antonio Trillanes na may pakana ng mga videos, tila nag-iba ang tono ni Robredo. ""Ni anino niya hindi ko talaga nakita so sigurado ako sinungaling siya,"" pahayg ni Robredo matapos bumaliktad si Advincula. Source: News5 | ABS-CBN | CNN Philippines | GMA News | Inquirer",1
"Pinangunahan ni Konrad Krajewski, ang arsobispong namamahala sa charity work ng papa, ang operasyon ng isang minibus na puno ng 400 sleeping bags na may papal ensign na umikot sa buong kabisera ng Italy noong Miyerkules ng gabi at naghahanap ng mga taong mapagbigyan nito.",0
"Natandaan niyo ba ang dalawang tagasuporta ng Pangulong Rodrigo Duterte na sina Mark Lopez at Jovy Bev Aquino na nagtungo sa opisina ng Rappler para mag-protesta laban kay Rappler Chief Executive Officer Maria Ressa? Ngayon ay nagsagawa muli sila ng peaceful protest pero mas marami na. Nagsama-sama ang mga ""Duterte Diehard SUpporters"" sa isang coffee shop sa Estancia Area kung saan matatagpuan din ang opisina rin ng Rappler. Ginawa nila ito para patunayang hindi bayaran ang mga tagasuporta ng kasalukuyang administrasyon. Magugunitang may ilang pagkakataon na inaakusahan ni Ressa na trolls ang mga sumusuporta sa Duterte Government. Ang accountni Lopez ay na-block sa Facebook matapos mag live video sa labas ng opisina ng Rappler. Sa mga video, inilathala online, ipinakita ni Lopez na hindi bayaran ang mga tagasuporta ngpangulong Duterte. Sa katunayan, halos mapuno na nila ang coffee shop na naging meet-up place ng mga DDS. ""Kung nabalitaan niyo po, kami po ni Jovy Bev ang mga bumisita sa Rappler Office noong Thursday. Kami dalawa ang nagprotesta na sinasabi namin na hindi kami bayaran, trolls at hindi kami working for the government. Ito nga nag-invite po tayo ng ordinaryong Pilipino na galing pa sa Pangasinan, Bulacan, Nueva Ecija. Ayan po sila pwede niyong kunan. Hindi po iyan bayaran at wala pong bayolente... Halos mapuno na namin ang Coffee Bean... Like what Reppler's Maria Ressa isa saying na kai daw ay paid trolls and acting on orders from somebody, wala pong kinalaman si Presidente Duterte dito sa ginagawa namin. Ito po ay aming bugso ng dadamin at mga sentimiyento. Wala pong nagkukumpas sa amin. Lahat po iyan nakatanggap ng imbitasyon sa Facebook. First po namin na magkitakita ng karamihan dito. Kaya hindi po toto iyang sinsabi ni Maria Ressa sa international communities. Maira Ressa is really peddling lies about what really happening in this country,"" sabi ni Lopez. Natungo rin sa pagtitipon ang pro-government lawyer na si Attorney Trixie Cruz-Angles at ang blogger na si Drew Olivar. Makikita rin sa ilang larawan na nagpunta din sa okasyon ang senatorial candidate na si Attorney Larry Gadon. Ayon kay Attorney Trixie, may umaaligid na raw na pulis sa lugar dahil sa bilang ng Duterte SUpporters na nagpunta. Source: Mocha Uson Blog | Luminous | Teresa Parreno",1
