label,article
1,"Binabatikos ngayon ng ilang kababayann ang nagin pahayag ni MADGALO Congressman at Otso Diretso senatorial candidate Gary Alejano tungkol sa mga nadiskubreng bloke-bloke ng cocaine sa karagatan sadalampasigan ng Davao Oriental at Nueva Ecija. Ayon kay Alejano, ito raw ay senyales na palpak ang paglaban sa droga ng kaslukuyang gobyerno. Ang mga cocaine bricks na nakumpiska ay nakakahalaga ng P200 million. ""Pagkatapos ipagmalaki ng administrasyon ang mga tagumpay umano ng drug war policy nito, patuloy naman ang pagpapasok ng bulto-bultong ilegal na droga sa ating bansa... The drug war is a failure,"" sabi ni Alejano. Banat pa ni Alejano, tanda raw ito na kumpiyansa daw ang mga durugista na maipasok ang droga sa bansa dahil hindi daw sila hinahabol ng gobyerno. ""Three years of government's crackdown on illegal drugs and thousands of drug suspects killed did not deter the continuous entry of drugs in our country. Those who continue to bring in illegal drugs are obviously confident that the government will not go after them,"" boladas ni Alejano. Hindi naman pinalampas ng mga kababayan natin ang bagong pahayag ni Alejano. Ayon sa ilang netizens, paano magiging failure ang drug war kung may nadidiskubre at nakukumpiskang droga? Source: MB"
1,"""No, Kris Aquino. This is not going to be the first and last that you will address this (issue), kasi napakasinungaling mo!"" Matapos umamin si Kris Aquino sa kanyang Instagram account na nagbibigay siya ng pondo sa mga anti-Duterte bloggers, hindi ito nakaligtas sa mga maaanghang na batikos mula sa mga taga-suporta ni Pangulong Rodrigo Duterte. Isa sa bumatikos kay Kris ay si Sass Rogando Sasot, lecturer sa Maastricht University. Ayon kay Sasot, magulo ang mga sinabing dahilan ni Kris sa isyu. Sa kanyang live Facebook video, hinimay ni Sasot ang mga hindi tugmang pahayag ni Kris sa totoong nangyayari. Ayon kasi sa sagot ni Kris, walang siyang isyu sa mga Marcos, pero agad itong pinasinungalingan ni Sasot. ""Ang daming mong disclaimer, na huwag isama si Bongbong (Marcos). Eh ano ba ang mga posts ni Pinoy AKo Blog? Di ba marami siyang against kay Bongbong,"" sabi ni Sasot. Binanatan din ni Sasot ang pagiging mapagmanipula umano ni Kris. Matatandaang isa sa mga pina-boost ni Pinoy Ako Blog kay Kris ay ang artikulo laban kay Sasot. ""Saka nakakaloka ka! Ngayon kung sa tingin mo ay troll ako, eh gaga ka pala, eh bakit ka nagme-message ka sa akin sa Instagram? Dahil sinabi ko sa iyo na mayroon tayong common person sa buhay natin, yung taga-ayos mo ng buhok na roommate ko before sa Makati. Nag-message ka sa akin, ang civil-civil mo... Binigay mo pa yung cellphone number mo at sinabi mo na makipagkita sa iyo. Samakatuwid kung ako ay troll sa buhay mong trantadang kang babae ka, bakit gagawin mo sa akin ito,"" dagdag pa ni Sasot. ""Walang specific instruction to attack Bongbong Marcos, pero inatake ni Pinoy Ako Blog using your money si James Deakin for simply doing a gig with BBM and saying na he talks to everyone including Kris Aquino? PLASTIC."" banat ni Sasot. Source: Sasot"
1,"Dahil siguro sa pangungulit ng mga netizens sa isyu ng #PABoost, umamin na si Kris Aquino na nagbibigay siya ng pondo para sa mga anti-government bloggers tulad ni Jover Laurio (Pinoy Ako Blog). Ang pag-amin ay ginawa niya sa comment section ng kanyang Instagram account. Ayon kay Kris, ginawa niya lang daw ito para protektahan lang ang kanyang kuya na si dating Pangulong Noynoy Aquino laban sa mga trolls. Ibinilin din daw niya sa kanyang dating financial adviser na si Nicko Falcis na kaibigan umano niya si Bong Go at hindi niya daw kaaway ang pamilya ni Pangulong Rodrigo Duterte. Wala din daw siyang isyu sa mga anak ni dating Pangulong Ferdinand Marcos. Sa Facebook post ni Falcis, ikinatuwa niya ang pag-amin ni Kris at pinabulaanan niya ang sinabi ng aktress na kaibigan umano nito si Bong Go at walang isyu sa Duterte Family. ""Straight from the horse's mouth. Pahiya kayo lahat mga trolls and haters. Eat your words! Hahaha! Pero peke yung part about Bong Go and Duterte. Doble kara ka girl! Act pa more,"" sabi ni Falcis. Ang pag-amin ni Kris ay umano ng negatibong reaksyon mula sa mga taga-suporta ng Pangulo at lalong-lalo na sa mga pro-administration bloggers tulad nila RJ Nieto AKA Thinking Pinoy at Sass Rogando Sasot. Ayon kay Thinking Pinoy, hindi nagtutugma ang mga sinabi ni Kris sa mga nangyayari. Ito naman po ang naging reaksyon ni pro-government blogger at Maastricht University lecturer Sass Sasot sa isyung ito. Source: TP | Sasot | Falcis | Jesus Falcis Blog"
1,"Ipinahayag ng aktres na si Gretchen Barreto ang kanyang ""simpatya"" sa dating project manager ni Kris Aquino na si Nicardo ""Nicko"" Falcis. Si Falcis ay kasalukuyang humaharap sa mga reklamong ""qualified theft"" at paglabag umano sa ""Access Devices Regulations Act"" na isinampa ng mismong ""Queen of All Media"" laban sa kanya. Ayon kay Kris, ginamit umano ni Falcis ang kanyang company credit card para sa personal nitong mga gastusin. Sa Instagram post ni Gretchen Barreto ay makikita ang isang artikulong may headline na ""Nicko Falcis swears Kris Aquino said: 'PAPAPATAY KA NG PAMILYA KO'"". Ganito ang nakasulat sa post ni Gretchen: ""I feel for Mr. Nicko Falcis after reading this article. I salute him for his courage to speak the truth, fight for his family name and reputation in spite of the threat to his life"". Pahabol pa ni Gretchen, ""No to bullies!!!! STOP POWER TRIPPING"". Ano'ng masasabi niyo rito mga kaibigan? Source: INQ | Gretchen Barreto"
1,"Update: Sumagot na si Kris sa isyu ng pagpopondo kay anti-du30 blogger Jover Laurio (Pinoy Ako Blog). Umamin ang aktress na pinondohan nga niya. Basahin ang kanyang pag-amin dito. Ilang oras lang ang nakakalipas ay nag live sa kanyang mga social media account si Kris Aqino at ang kanyang legal team para pag-usapan ang isyu patungkol sa dati niyang financial manager na si Nicko Falcis. Matatandaang kinasuhan ni Kris si Nicko dahil umano pagdispalko ng financial maanger sa pera ng aktress. Maluha-luhang tinalakay din ni Kris ang tungkol estado ng kanyang kalusugan at ang kinabukasan ng kanyang mga anak. Kapansin-pansin sa naturang video na hindi nag-komento si Kris sa isyu tungkol sa #PABoost. Ang #PABoost isyu ay tungkol sa pagpopondo umano ni Kris sa anti-government blogger at kritiko ni Presidente DUterte na si Jover Laurio aka Pinok Ako Blog (PAB). Sa mga naturang leaked chat conversations na inilabas ng kapatid ni Nicko na si Attorney Jesus Falcsis, makikita na tumatanggap ng pondo si PAB kay Nicko na may hawak ng credit card ni Kris. Basahin ang reaksyon ng ilang pro-government bloggers sa hindi pag-komento ni Kris sa isyu ng #PABoost. ""So, to recap. Kris Aquino went Live on various socmed platforms, had her lawyers ""argue"" against the Falcis brothers. Then, she made an announcement. With great drama she says she was not entirely truthful about her disease (but she ""did not lie,"" daw, ha) but that she has a form of lupus and that she is allergic to everything that can cure her. Then she went on to say that the admission might cost her 5 pending contracts. But ... Anyway she starts crying about her boys...and then says she should not be stressed or she might die (her sons might ""lose her"") Then she announced she is flying out to Singapore tomorrow for 14 days and that she is quitting all forms of socmed bec her doctors say she might get stressed. Then ended the Live. Interesting that she did not address the PAB issue. Made no mention of the Falcis revelation that she was funding the virulent anti Admin posts. There is a principle in evidence that says, that when the occasion calls for a Denial and one does not, then one's silence is an admission. Kris had the chance to loudly deny funding PAB. But SHE DID NOT. Make your conclusions now. sabi naman ng Pro-Duterte lawyer na si Atty. Trixie Cruz-Angeles. ""Daming hanash ni Kris, di na lang sagutin kung destabilizer sya. Calling the companies who hire her, please don't get an endorser who is a destabilizer. Unless she is able to clear herself, everyone should know that destabilization efforts ruin the economy, which is bad for your business,"" sabi naman ni Krizette Laureta Chu. Source: Kris | Luminous | TP | Mocha | Krizette Chu"
1,"Bago matapos ang 2018, inilabas ang survey ng social weather stations (SWS) kung saan nakakuha ng ""very good"" na marka si Panguloong Rodrigo Duterte. Sa naturang survey, 74 porsyento ng mga Pilpino ay nagsabing satisfied sila sa pagganap ng Presidente sa kanyang tungkulin, habang 15 porsyento naman ang nagsabing hindi sila satisfied. 11 prosyento ang nagsabing, hindi sila makapag-desisyon. Ang survey na ito ay ginawa ilang linggo bago ang naging kontrobersiyal na pahayag ng Pangulo tungkol sa kasambahay nito noong kabataan pa niya. Kaya gustong malaman ng Yahoo Philippines kung ano na ang opinyon ngayon ng mga tao sa Presidente matapos ang kontrobersiyal na pahayag nito. Sa online poll ng Yahoo Philippines noong Disyebre 31, 2018, tinanong nila ang mga tao kung nasisiyahan pa ba sila sa Pagkapangulo ni Presidente Duterte. At mukhang hindi natinag ang mga tao sa nakakagulat na pahayag ng Pangulo. Habang isinusulatnag blog post na ito, nakakalap na ng mahigit 67,000 na boto ang online poll. 84% ang nagsabing satisfied sila sa presidency ni Pangulong Duterte, 16% naman ang hindi sumang-ayon at 0% ang undecided. Basahin ang reaksyon ng mga kababayan natin sa comment section ng Yahoo Philippines. Source: Yahoo"
1,"Kasabay ng pagkalat ng #PABoost isyu, lumabas din ngayon sa social media ang kasal ng anti-government blogger na si Jover Laurio (Pinoy Ako Blog). Kapansin-pansin sa kanyang wedding invitation na ilang kilalang personalidad mula sa mundo ng media at politika ang kanyang mga wedding sponsors. At ang karamihan pa sa mga ito ay mga kilalang oposisyon sa administrasyon ni Pangulong Rodrigo Duterte. (Para magkaroon kayo ng ideya kung ano ang #PABoost isyu, basahin ang kaugnay na artikulo dito.) Ilan sa mga kilalang politiko sa kanyang invitation ay sina Vice President Leni Robredo, Senador Risa Hontiveros, Antonio Trillanes, Bam Aquino, Kiko Pangilinan at Congressman Gary Alejano. Makikita rin sa imbitasyon sina Rappler CEO Maria Ressa at si Kris Aquino. Isa sa madalas na binabanat kay Jover ng pro-government blogger at university lecturer na si Sass Rogando Sasot ay ang sinabi noon ni Jover na isa lang umano siyang ulam vendor. Pero malinaw na ngayon na may koneksyon pala ang taong ito sa ilang politiko sa oposisyon. Matatandaang may pinahapyawan na blogger si Attorney Jesus Falcis na tumatanggap daw ng P25,000 mula sa isang crazy rich asian. Hindi pinangalanan ni Falcis ang blogger. Pero noong panahon na iyon ay nagkakagirian na sila ni Jover dahil sa isyu ni Kris Aquino at ng kuya ni Jesus na si Nicko Falcis, dating financial manager ng aktress. Basahin ang reaksyon ng mga tao sa wedding invitation ni Jover. Source: 1 | 2 | 3 |"
1,"Itong mga nakaraang araw, nagsilabasan ang mga screenshots ng mga pag-uusap umano ng anti-government blogger na si Jover Laurio (Pinoy Ako Blog) at ang dating financial manager ni Kris Aquino na si Nicko Falcis. Ang mga screenshots na ito ay galing sa kapatid mismo ni Nicko na si Attorney Jesus Falcis. Laman ng mga chat conversations ang tungkol sa pagpo-pondo para i-boost ang mga social media posts ni Jover sa Facebook. Ang pag-""boost"" ng Facebook posts ay ang pagpapabayad sa Facebook para lalong makarating sa maraming tao ang isang social media post. Karamihan sa mga bino-boost ni Laurio na mga posts ay mga laban sa mga taga-suporta ni Pangulong Rodrigo Duterte. Ilan sa mga binabanatan ni Laurio sa kanyang mga posts ay ang mga pro-government bloggers na sina RJ Nieto aka ThinkingPInoy, Sass Rogando Sasot at si dating Presidential Communications Operations Office Assistant Secretary Mocha Uson. Lumabas din ang mga screenshots ng viber group chat kung saan magkakasama sina Jover, Niko at si Kris. Ang pangalan ng group chat ay Resibo Group. Mapapansin na aktibo si Kris sa nasabing group. Ang mga rebelasyon na ito ay hindi tinantanan ng pro-government blogger at Maastricht University lecturer na si Sass Rogando Sasot. Sa kanyang social media account, sinabi nito na dumadami na ang mga ebidensiya na si Kris nga ang pumupondo sa anti-government blogger na si Jover. At dahil si Kris Aquino ay isang product endorser, natanong tuloy ni Sass kung pinapayagan ba ito sa kontrata ni Kris sa mga produktong ine-endorso nito. ""Dear Companies Sponsoring Kris Aquino: There's mounting evidence that Kris Aquino finances anti-government blog Pinoy Ako Blog. Is this allowed in your contract with her?"" sabi ni Sasot. Ayon naman sa website na GetRealPhilippines (GRP), wala naman daw masama sa pagtanggap ng pondo. Ang masama daw ay ang hindi pagiging tapat ni Jover. Gusto daw ni Jover na lumabas na isang independiyente at walang pinapanigang blogger. ""'Don't get me wrong. Accepting funding is not evil'. What is wrong with what Laurio did was she was not transparent about it. She should have informed her readers that her blogs are being sponsored by Kris Aquino. We already know that she is a staunch Aquino and Liberal Party supporter so why hide it? Because Laurio wanted to keep the image of being ""independent"" before the public as long as possible. She wanted to be perceived as non-partisan, which she definitely is not. She also wanted to keep projecting the image that she is penniless obviously to attract more pity and sponsorship. Another reason Laurio had to keep it a secret is perhaps Kris Aquino didn't want her name to be associated with her blogs. But one of the screenshots provided by Falcis includes Aquino in a chat group with Laurio. They were cooking up something,"" sabi ni Ilda ng GRP. Habang isinusulat ang blog post na ito ay walang pang sagot ang kampo ni Kris sa isyung ito. Panoorin ang opinyon ng isa pang blogger patungkol sa kontrobersiya na ito. Source: Sass Rogando Sasot | Jesus Falcis Blog | GRP"
1,"Sa papalapit na panahon ng kampanya para sa 2019 midterm elections, iba't-ibang taktika at pamamaraan ang ginagamit ng mga kakandidato. Mayroon gumagamit ng tradisyunal para makapanghikayat ng mga botante, ang paglalagay ng mga posters. Ang ilan naman ay ginagamit ang kapangyarihan ng social media para mas maraming taong makakita ng kanilang mensahe. Isa ngayon si senatorial candidate at ex-presidential candidte na si Mar Roxas ang nagpaparamdam na sa mga netizens natin. Sa video na inilabas niya sa kanyang Facebook page, sinasabi ng dating kalihim ng Department of Interior and Local Government (DILG) na tatakbo daw siya muli sa politika, hindi para sa sarili, kundi para sa kinabukasan ng bansa. ""It's not anout me. It's not about anyone. It's about how we love our country. How we do all that we can for her. She is the only one we have,""sabu ni Roxas sa panimula ng kanyang video. Sa video ni Roxas, isinalaysay niya kung paano nagbago ang kanyang buhay matapos ang pagkatalo niya noong 2016 presidential elections. Mas nagkaroon daw siya ng mahabang oras sa mga kapamilya at itinuturing niya daw ito na ""most enjoyale moments"" ng kanyang buhay. ""Mula noong 2016, nagbago na ang anyo ng buhay ko. More time with the family, live away from the public life, at panahon para mag-enjoy kasama ang mga mahal sa buhay. Tese have been some of the most enjoyable moments in my life,"" kwento ni Roxas. Marami din daw siyang mga nakasalamuha at nakausap na mga tao sa iba't-ibang parte ng lipunan. Nakakita din daw siya ng mga taong gustong tumulong ng kusa sa mga kababayan natin. Nasa harap na daw ng mga Piipino ang pinakamahusay na mga araw. Nilinaw din niya na hindi karugtong ng presidential elections ang pagtakbo niya sa senado. ""Ang aking pagtakbo ay hindi round two ng 2016, Ang aking pagtakbo ay tungkol sa ating mga kababayan, sa ating kinabukasan, at sa ating magandang parating,"" dagdag pa ni Roxas. Naniniwala ba kayo sa mga sinasabi ni Mar? Source: Mar Roxas"
1,"Para kay opposition senator Antonio Trillanes, mapapahiya lang daw si Pangulong Rodrigo Duterte kung sakaling ipa-subpoena ng punong ehekutibo ang kanyang ina. ""Duterte is threatening to subpoena my mother. Just do it and let it be another humiliating episode for you,"" sabi ni Trillanes. Ayon sa senador, hindi daw siya kaya ni Pangulong Duterte kaya ang nanay niya na lang daw ang tina-target. ""Mahirap dito kay Duterte hindi lang ako kaya, kaya ang Nanay kong may sakit ang pinagdidiskitahan. Sige lang, do your worst while I count the days,"" banat pa ni Trillanes. Nakadamayan na talaga ng magulang ang dalawang magka-away sa politika. Matatandaang, binanggit dati ni Trillanes na kaya lang daw pumasa si Pangulong Duterte sa abogasya ay dahil nilakad ito ng tatay ni Pagulong Duterte na si Governor Vicente Duterte. ""Sorry sa San Beda College of Law, but I am not impressed with your product which is Mr. Duterte... Ang kailangan review-hin kung nakapasa ba talaga ng bar itong si Duterte. Baka nilakad lang ito ng tatay niya kasi governor ang tatay niya noon,"" ani Trillanes. Ang boladas ni Trillanes ay agad binutata ng Pangulo. Ayon sa Presidente, matagal ng patay ang kanyang ama noong nakapagtapos siya sa kolehiyo. Magugunitang sinabi ng Pangulong Duterte sa isa sa kanyang talumpati na ipapa-subpoena niya ang nanay ni Trillanes dahil sa mga naging transaksyon nito sa Philippine Navy. Source: GMA"
